"molecule structure","name","activity","type"
"Cc1[nH+]c2cc(ccc2n1C)C(=O)NCCOc3ccc(cc3)S(=O)(=O)C","P122581322","0","decoy"
"c1c(cnc2c1[nH+]c([nH]2)N3CCN(CC3)CC(=O)N4CCCC4)Br","P123380324","0","decoy"
"Cn1cc(c(n1)c2ccccc2Cl)C(=O)N3CCC[NH+](CC3)CC(=O)NCC#C","P123401059","0","decoy"
"c1cc(cc(c1)Cl)N2CC[NH+](CC2)Cc3c(c(coc3=O)CN4CCOCC4)O","P124185120","0","decoy"
"Cc1cc(n([nH+]1)[C@H]2CCS(=O)(=O)C2)NCc3c(nn(c3Cl)C)C(C)C","P131586137","0","decoy"
"C[C@H]1CN(C[C@@H]([NH+]1CCOC)C)Cc2c[nH]nc2c3ccc4c(c3)OCCO4","P146381833","0","decoy"
"C[NH+]1CCO[C@@H](C1)CNS(=O)(=O)C2CN(C2)C(=O)c3cccc(c3)Cl","P151194933","0","decoy"
"CN(C)C(=O)N1C[C@]2(C[C@@H](OC2)C(=O)NCCc3ccc[nH+]c3)c4c1cccc4","P151461693","0","decoy"
"c1cc(cc(c1)F)C(=O)N2CCC[C@]3(C2)CC(=NO3)C(=O)NCc4cc[nH+]cc4","P151636690","0","decoy"
"C[NH+]1CCC2(CC1)C(=O)N(C(=O)N2)CN3CCN(CC3)C/C=C\c4ccccc4","P153209433","0","decoy"
"C[C@H](C(=O)Nc1ccc(cc1)C(=O)N2CC[NH+](CC2)C)Oc3ccc(cc3)C#N","P154989319","0","decoy"
"Cc1nnc(o1)CSc2nnc(n2N)c3ccccc3Br","P08073217","0","decoy"
"c1cc(ccc1C#N)OCC(=O)NNC(=O)c2cc(cnc2)Br","P08171193","0","decoy"
"c1ccc2cc(c(cc2c1)C(=O)OCC(=O)N[C@H]3CCS(=O)(=O)C3)O","P09147173","0","decoy"
"CC(=O)Nc1ccc2c(c1)sc(n2)NC(=O)c3ccc(cc3)S(=O)(=O)C","P09621644","0","decoy"
"c1cc(ccc1C(=O)N)S(=O)(=O)N2CCC[C@@H]2c3ccc4c(c3)OCCO4","P13733608","0","decoy"
"c1cc(oc1)C(=O)N2CCC[C@H]2C(=O)Nc3ccc(cc3)NC(=O)C4CC4","P16911467","0","decoy"
"Cc1ccsc1C(=O)NNC(=O)c2c(nc(s2)N3CCOCC3)C","P18664465","0","decoy"
"c1ccc(c(c1)C(=O)NC2CC2)NS(=O)(=O)c3ccc4c(c3)OCCO4","P18925377","0","decoy"
"c1cc2c(cc1C(=O)NNS(=O)(=O)c3cc(ccc3F)F)OCCO2","P18940787","0","decoy"
"c1cc(ccc1C#N)S(=O)(=O)N2CCC(CC2)C(=O)NC3CCC(CC3)O","P18956438","0","decoy"
"c1ccc(cc1)n2c(nnc2SCC(=O)N)[C@@H]3COc4ccccc4O3","P19430774","0","decoy"
"c1ccc2c(c1)[C@@H]([C@H](N(S2(=O)=O)CCO)Cc3ccc4c(c3)OCO4)O","P21135240","0","decoy"
"c1ccc2c(c1)C(=NS2(=O)=O)NCC(=O)Nc3cccc4c3cccn4","P23761736","0","decoy"
"CC(=O)Nc1ccc(cc1)C(=O)N2CCC(CC2)(Cn3c4ccccc4cn3)O","P28163742","0","decoy"
"COc1cc(cc(c1O)Br)/C=N/NC(=O)CN2CCOCC2","P30130752","0","decoy"
"C[C@H](C(=O)c1c(n(c(=O)n(c1=O)C)C)N)SC2=Nc3ccccc3CS2","P32230357","0","decoy"
"Cc1c2c(nc(nc2sc1C(=O)NNC(=O)c3ccoc3C)C4CC4)C","P34003662","0","decoy"
"C[C@@H](C(=O)NC(=O)NC)N1CCCN(CC1)c2ccc(cn2)C(F)(F)F","P35070401","0","decoy"
"CS(=O)(=O)N=C1C=C(C(=O)C2=C1CC=CC2)NNC(=O)c3ccccc3","P39507668","0","decoy"
"c1cc(cc(c1)F)NS(=O)(=O)c2ccc(cc2)N3C[C@H](CC3=O)C(=O)O","P47371757","0","decoy"
"c1cc(ccc1C(=O)N2CCOCC2)NC(=O)[C@@H]3[C@@H](C4CCC3CC4)C(=O)O","P59679564","0","decoy"
"Cc1nc2ccc(cc2s1)NC(=O)C(=O)NCCc3cn4ccccc4n3","P62574073","0","decoy"
"c1cc(c(cc1Cn2cc(cc(c2=O)C(=O)N)[N+](=O)[O-])Br)F","P71005128","0","decoy"
"Cc1c(c(n(n1)c2ccccc2)C)N[C@H](C)C(=O)N[C@H]3CCS(=O)(=O)C3","P83557846","0","decoy"
"Cc1ccc(c(c1)Cl)NC(=O)CNC(=O)C(=O)c2c(nn(c2C)C)C","P97667993","0","decoy"
"Cc1c(c([nH]c1C(=O)N2CCNC(=O)C[C@@H]2c3ccccc3)C)C(=O)OC","P100730401","0","decoy"
"Cn1c(n[nH]c1=S)CCNC(=O)/C=C/c2c(nc3n2ccs3)Cl","P103049697","0","decoy"
"Cc1c(sc(n1)C)[C@H](C)NC(=O)C(=O)Nc2ccc3c(c2)OC(O3)(F)F","P107962527","0","decoy"
"C[C@@H](c1ccncc1)NC(=O)C(=O)Nc2cc(ccc2n3cccn3)Cl","P109134838","0","decoy"
"C[C@H](c1nnc2n1cccc2)NC(=O)c3c[nH]c(=S)n3c4ccccc4","P109285966","0","decoy"
"c1ccc(c(c1)[C@@H](CNC(=O)c2ccc(=O)[nH]n2)N3CCOCC3)Cl","P111530071","0","decoy"
"c1cc(ccc1CN2CCNC(=O)[C@@H]2CC(=O)N3CCc4c(c[nH]n4)C3)F","P112023372","0","decoy"
"Cc1c(c(n(n1)CC=C)C)c2c3c(nc(c2C#N)N)CCN(C3)C(=O)C4CC4","P112066939","0","decoy"
"Cc1c(c(n2c(n1)c(cn2)C(=O)N)C)CCC(=O)N(C)[C@@H]3CCC[C@@H](C3)C","P119969605","0","decoy"
"CC(C)(c1ccccc1)c2nnc(s2)NC(=O)N[C@@H]3CCS(=O)(=O)C3","P122655173","0","decoy"
"CCOC(=O)c1c(c([nH]c1C)C(=O)N[C@@H]2CS(=O)(=O)c3c2cccc3)C","P123005539","0","decoy"
"c1ccc2c(c1)OC[C@@H](O2)C(=O)NNS(=O)(=O)c3ccccc3Cl","P126229948","0","decoy"
"Cc1ccc2ncc(n2c1)C(=O)NCc3ccc(s3)S(=O)(=O)NC","P140898709","0","decoy"
"C1CCC(CC1)N2CC[C@H](C2=O)NC(=O)NC[C@H]3CN4CCCC[C@@H]4CO3","P141724237","0","decoy"
"COc1cccc(c1OC)[C@@H]2CN(C[C@H]2C(=O)O)C(=O)c3cccc(c3)O","P143139121","0","decoy"
"Cc1cn(nc1NC(=O)C(=O)NC[C@H]2CCCO2)c3ccccc3Cl","P144373135","0","decoy"
"C[C@H]1CO[C@@H](CN1C(=O)/C(=C/c2ccco2)/NC(=O)c3ccccc3)CO","P144640514","0","decoy"
"c1cc(ncc1C#N)OC2CCC(CC2)NC(=O)C(=O)Nc3ccsc3","P144648301","0","decoy"
"CCS(=O)(=O)c1cccc(c1)C(=O)NNc2cc(cc(n2)Cl)C#N","P146491311","0","decoy"
"c1cc2c(cc1S(=O)(=O)Nc3cc(c[nH]c3=O)C(F)(F)F)C(=O)OC2","P149937070","0","decoy"
"Cc1c2ccc(cc2oc(=O)c1CCC(=O)N[C@@]3(CCS(=O)(=O)C3)C)O","P149992110","0","decoy"
"c1cc(cc(c1)OC(F)(F)F)NC(=O)N2C[C@@H]([C@H](C2)O)N3CCOCC3","P154588560","0","decoy"
"c1cc(c(cc1NC(=O)c2ccc([nH]c2=O)C(F)(F)F)F)n3cncn3","P154911477","0","decoy"
"CCS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc2cccc3c2c[nH]n3","P155794253","0","decoy"
"CCNC(=O)NC1(CCCC1)C(=O)N2CCN(CC2)C(=O)c3ccc(cc3)C","P155929081","0","decoy"
"c1cc(cc(c1)S(=O)(=O)N)[N-]S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])[O-]","P10167152","0","decoy"
"CC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]c2cc(c(cc2C(=O)[O-])OC)OC","P10217508","0","decoy"
"c1cc(cc(c1)S(=O)(=O)[C@H]2C[C@H]([C@@H](C[C@@H]2Cl)C(=O)[O-])C(=O)[O-])[N+](=O)[O-]","P10527430","0","decoy"
"COc1ccc(cc1[N-]S(=O)(=O)c2cc(ccc2OC)C(=O)[O-])S(=O)(=O)N3CCOCC3","P15328728","0","decoy"
"CC(=O)Nc1ccc(cc1OC)S(=O)(=O)[N-]c2cc3c(cc2C(=O)[O-])OCCCO3","P16092620","0","decoy"
"COc1cc(ccc1NC(=O)c2ccco2)[N-]S(=O)(=O)c3ccc(c(c3)C(=O)[O-])F","P18300813","0","decoy"
"CC(=O)Nc1cc(ccc1OC)S(=O)(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-]","P19863207","0","decoy"
"COCCNC(=O)COc1ccc(cc1[N+](=O)[O-])S(=O)(=O)[N-]c2ccc(cc2)C(=O)[O-]","P19883455","0","decoy"
"CC(C)NS(=O)(=O)c1ccc(cc1)[N-]S(=O)(=O)c2ccc(c(c2)C(=O)[O-])O","P20119033","0","decoy"
"Cc1ccc(cc1S(=O)(=O)[N-]c2cc(c(cc2C(=O)[O-])OC)OC)[N+](=O)[O-]","P20119325","0","decoy"
"COc1ccc(cc1OC)S(=O)(=O)[N-]c2cc(c(cc2C(=O)[O-])OC)OC","P20120446","0","decoy"
"CCN(CC)S(=O)(=O)c1ccc(c(c1)[N-]S(=O)(=O)c2cc(ccc2OC)/C=C/C(=O)[O-])OC","P20528396","0","decoy"
"COc1ccc(cc1S(=O)(=O)[N-]c2cc(c(cc2C(=O)OC)OC)OC)/C=C/C(=O)[O-]","P20528483","0","decoy"
"Cc1cc(no1)[N-]S(=O)(=O)c2ccc(cc2)[N-]S(=O)(=O)c3cn(nc3C)C","P25698610","0","decoy"
"CCOc1cc(ccc1OCC(=O)N)/C=C/c2nc(c(c(n2)[O-])[N+](=O)[O-])[O-]","P29398774","0","decoy"
"CCc1ccc(cc1)S(=O)(=O)[N-]NC(=S)Nc2ccc(cc2)S(=O)(=O)[N-]c3ncccn3","P30100395","0","decoy"
"CC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]c2ccc(cc2)S(=O)(=O)[N-]c3ccc(nn3)Cl","P30258119","0","decoy"
"c1ccc(c(c1)CS(=O)(=O)C[C@@H](C(=O)[O-])Nc2ccc(cc2[N+](=O)[O-])C(=O)[O-])F","P30872575","0","decoy"
"CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)[N-]c2cc3c(cc2C(=O)[O-])OCCO3","P32424979","0","decoy"
"COC(=O)c1cc(c(cc1F)F)[N-]S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])[O-]","P36253684","0","decoy"
"Cc1c(sc(n1)/N=C(/c2ccc(c(c2)S(=O)(=O)N(C)C)OC)\[O-])c3nnc(n3CC=C)[S-]","P37858452","0","decoy"
"CC(=C/C(=C(/C(=O)/C(=N/c1nc2ccc(cc2s1)[N+](=O)[O-])/[O-])\C(=O)C(=O)OC)/[O-])C","P46923396","0","decoy"
"c1cc(ccc1NC(=O)c2c(cn[n-]2)[N+](=O)[O-])S(=O)(=O)[N-]c3ccc(nn3)Cl","P53410089","0","decoy"
"CS(=O)(=O)[N-]c1nc2ccc(cc2s1)/C(=N/c3nnc(s3)[C@H]4CCCO4)/[O-]","P54036905","0","decoy"
"Cc1c2c(oc(c2c(nn1)[O-])NC(=O)CSc3nnnn3c4ccc(cc4)[O-])C","P56566200","0","decoy"
"c1cc(oc1/C=N\NC(=O)Cc2nnc(s2)/N=C(/c3[n-]ncn3)\[O-])c4cc(cc(c4)Cl)Cl","P57668500","0","decoy"
"c1cc(c(cc1[N-]S(=O)(=O)c2ccc(c(c2)C(=O)[O-])Cl)S(=O)(=O)N3CCOCC3)F","P60220315","0","decoy"
"CN(C)S(=O)(=O)c1cc(ccc1Cl)[N-]S(=O)(=O)c2cc(ccc2OC)C(=O)[O-]","P60232763","0","decoy"
"c1cc(ccc1[N-]S(=O)(=O)c2ccc3c(c2)oc(n3)[O-])S(=O)(=O)NCC(F)(F)F","P60744262","0","decoy"
"CC(=O)N1CCN(CC1)S(=O)(=O)c2ccc(cc2)/C(=N/c3nnc(s3)[N-]S(=O)(=O)C)/[O-]","P60943718","0","decoy"
"c1ccc(c(c1)[N-]S(=O)(=O)[C@H]2CCS(=O)(=O)C2)[N-]S(=O)(=O)[C@H]3CCS(=O)(=O)C3","P60963412","0","decoy"
"c1cc(cc(c1)NC(=O)c2cc(ccc2[O-])S(=O)(=O)N3CCOCC3)C(=O)[O-]","P60975988","0","decoy"
"Cc1cc(n2c(n1)nc(n2)/N=C(/CSc3nc(c(c(n3)[O-])CCO)C)\[O-])C","P81351895","0","decoy"
"COc1cc(ccc1[N-]S(=O)(=O)C)[N-]S(=O)(=O)c2ccccc2[N+](=O)[O-]","P87048435","0","decoy"
"CCO/C(=C(\[C@@H](c1ccc(cc1)[N+](=O)[O-])C2=C(c3ccccc3C2=O)[O-])/C(=O)C(=O)OCC)/[O-]","P90611302","0","decoy"
"Cc1nnnn1c2ccc(c(c2)[N-]S(=O)(=O)c3ccc(c(c3)C(=O)OC)[O-])F","P100904886","0","decoy"
"CCOc1ccc(c(c1[N-]S(=O)(=O)c2cc([nH]c2)C(=O)N3CCCC3)C(=O)[O-])F","P112365624","0","decoy"
"Cc1ccc(cc1)[N-]S(=O)(=O)c2ccc(cc2)NC(=O)C[C@@H](C(=O)[O-])NCCOC","P112707308","0","decoy"
"COc1ccc(cc1[N-]S(=O)(=O)c2cc(ccc2OC)C(=O)[O-])[N+](=O)[O-]","P126197486","0","decoy"
"c1ccc(c(c1)[C@H](CC(=O)[O-])[N-]S(=O)(=O)c2ccc3c(c2)OCCO3)[N+](=O)[O-]","P126201710","0","decoy"
"CCC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]c2c(nc3ncnn3c2[O-])C","P126549881","0","decoy"
"Cc1ccc(cc1S(=O)(=O)[N-]c2ccc(c(c2)Sc3[n-]ncn3)O)[N+](=O)[O-]","P126562879","0","decoy"
"Cc1cc(c(c(c1)[N+](=O)[O-])[O-])/N=N/c2c3ccc(cc3c(cc2O)S(=O)(=O)[O-])NC(=O)C","P132064226","0","decoy"
"COC(=O)/C(=C(/c1c(nc2cc(ccc2n1)[N+](=O)[O-])[O-])\C(=O)C(=O)Nc3cccc(c3)O)/[O-]","P134720856","0","decoy"
"CCOc1ccc(cc1)S(=O)(=O)[N-]c2ccc(cc2)C(=O)NNC(=O)c3ccc(nn3)[O-]","P140670807","0","decoy"
"Cc1cc(ccc1[N-]S(=O)(=O)c2ccc(c(c2)F)[N-]S(=O)(=O)C)[N+](=O)[O-]","P149932754","0","decoy"
"Cc1cc(c(cc1S(=O)(=O)[N-]c2ccc(cc2)S(=O)(=O)/N=C(/C)\[O-])OC)OC","P149936514","0","decoy"
"COc1cc(c(cc1OC)S(=O)(=O)[N-]c2ccc3c(c2)OCO3)CC(=O)[O-]","P151048377","0","decoy"
"C/C=C/C1=CC2=CC(=O)[C@@](C(=O)[C@@]2([C@@H](O1)OC)[O-])(C)OC(=O)c3c(cc(cc3OC)[O-])C","P151395209","0","decoy"
"CN(C)C(=O)c1cccc(c1)[N-]S(=O)(=O)c2cc(cc(c2OC)OC)/C=C\C(=O)[O-]","P153430379","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]([C@@H](CO)O)[C@@H]([C@@H](C(=O)[O-])O)O)O)O)O)O","P06220759","0","decoy"
"c1cc(ccc1/N=C/c2cc(ccc2[O-])[N+](=O)[O-])S(=O)(=O)N=C(N)N","P09201043","0","decoy"
"c1cc(c(cc1S(=O)(=O)[O-])N)NNc2ccc(cc2N)S(=O)(=O)[O-]","P10192443","0","decoy"
"COc1ccccc1[N-]S(=O)(=O)c2cccc(c2)C(=O)Nc3cc(cc(c3)C(=O)N)C(=O)N","P14908872","0","decoy"
"c1cc(c(cc1/C=C\C(=O)O[C@H]2C[C@@](C[C@@H]([C@H]2O)O)(C(=O)[O-])OC(=O)/C=C/c3ccc(c(c3)O)O)O)O","P23631427","0","decoy"
"CC(=O)Nc1cccc(c1)NC(=O)CSc2nnc(n2N)N/N=C/c3cc(ccc3[O-])[N+](=O)[O-]","P30601977","0","decoy"
"Cc1csc(n1)NC(=O)CSc2nnc(n2N)N/N=C/c3cc(ccc3[O-])[N+](=O)[O-]","P30602077","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])/C=N/Nc2[nH]nc(n2)SC/C(=N/c3nnc(s3)SCC(=O)N)/[O-]","P31104689","0","decoy"
"C/C(=N\Nc1[nH]nc(n1)SC/C(=N/c2nnc(s2)SCC(=O)N)/[O-])/c3ccc(cc3)N","P31109361","0","decoy"
"Cc1c(c(n(n1)C(C)C)C)/C=N/Nc2[nH]nc(n2)SC/C(=N/c3nnc(s3)SCC(=O)N)/[O-]","P31258637","0","decoy"
"c1cc(cc(c1)O)/C=N/Nc2[n-]c(nn2)SCCC(=O)Nc3ccc(cc3)S(=O)(=O)N","P31262095","0","decoy"
"COC(=O)c1ccc(cc1)/C=N/Nc2nnc(n2N)SCC(=O)N/N=C(/C(F)(F)F)\[O-]","P31267269","0","decoy"
"c1c(cc(c(c1/C=N/Nc2[nH]nc(n2)SCC(=O)Nc3[nH]ncn3)[O-])Cl)Cl","P31475012","0","decoy"
"COc1cc(cc(c1[O-])[N+](=O)[O-])/C=N/Nc2nnc(n2N)SCC(=O)Nc3ccc4c(c3)OCCO4","P31835487","0","decoy"
"COc1cccc(c1[O-])/C=N/Nc2nnc(n2N)SCC(=O)Nc3ccc(c(c3)OC)OC","P31842902","0","decoy"
"c1cc(ccc1c2cc(=O)c3c(o2)cc(c(c3[O-])O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O)O","P32766583","0","decoy"
"COc1ccc(cc1OC)[C@@H](/C(=N\NC(=O)N)/c2c(nc3cc(ccc3n2)[N+](=O)[O-])[O-])O","P37816324","0","decoy"
"C[C@H]1[C@H]([C@@H]([C@@H]([C@H](O1)Oc2c(=O)c3c(cc(cc3oc2c4ccc(c(c4)O)O)O)[O-])O)O)O","P39116019","0","decoy"
"C=C[C@H]1[C@@H](C(=CO[C@H]1O[C@@H]2[C@H]([C@H]([C@@H]([C@@H](O2)CO)O)O)O)C(=O)[O-])CC(=O)[O-]","P45882898","0","decoy"
"C[C@H](C[C@@H]([C@H]([C@H](/C=C/Cc1cc2c(c(cc(c2Cl)O)O)c(=O)o1)O)SC[C@H](C(=O)[O-])O)O)O","P45895913","0","decoy"
"c1c(cc(c(c1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)[C@@H]3[C@@H](C(=O)c4c(cc(cc4O3)O)[O-])O","P45903989","0","decoy"
"c1c(cc(c(c1O)O)O)C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O)CO)O)OC(=O)c3cc(c(c(c3)[O-])O)O","P47212139","0","decoy"
"C=CC/C(=N/OS(=O)(=O)[O-])/S[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)CO)O)O)O","P53270762","0","decoy"
"C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](Oc3cc(cc(c3C2=O)[O-])O)c4ccc(c(c4)O)O)O)O)O","P53484191","0","decoy"
"COc1cc(ccc1O)[C@H]2[C@H](c3c(ccc(c3O2)O)[C@H]4[C@@H](C(=O)c5c(cc(cc5O4)O)[O-])O)CO","P56766041","0","decoy"
"c1c(cc(c(c1)O)O)/C=C/C(=O)O[C@@H](C(=O)[O-])[C@H](OC(=O)/C=C/c2cc(c(cc2)O)O)C(=O)[O-]","P57424121","0","decoy"
"COc1ccccc1c2cc(=O)c3c(cc(cc3o2)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)C(=O)[O-])O)O)O)O","P57722078","0","decoy"
"C[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H]([C@@H]([C@@H](O[C@@H]2Oc3cc(c(c(c3)[O-])C(=O)C)[O-])CO)O)O)O)O)O","P60614539","0","decoy"
"c1cc(ccc1[C@@H]2CC(=O)c3c(cc(cc3O2)O)[O-])O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O","P68972703","0","decoy"
"C=C1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)OC(=O)/C=C\c4ccc(cc4)O)O","P73457529","0","decoy"
"CC(=O)c1ccc(c(c1O)[C@H](C[C@@H](C(=O)[O-])OC)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O","P74085670","0","decoy"
"CC(=O)c1ccc(c(c1[O-])[C@H](C[C@H](C(=O)[O-])OC)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O","P74085993","0","decoy"
"Cc1c2cccc(c2c(c3c1[C@@H](OC3=O)[C@H]4[C@@H](C(=C(C(=O)[C@@H]4O)C(=O)N)[O-])N(C)C)[O-])O","P83425600","0","decoy"
"COc1cccc(c1O)/C=N/Nc2[nH]nc(n2)SC/C(=N/c3[nH]ncn3)/[O-]","P90251823","0","decoy"
"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@](O3)(COS(=O)(=O)[NH-])F)O)O)N","P91881609","0","decoy"
"c1ccc(c(c1)C(=O)N/N=C\2/C(=N\NC(=O)c3ccccc3[O-])/[C@@H](OC2=O)[C@@H](CO)[O-])O","P104005248","0","decoy"
"c1ccc(c(c1)C(=O)N/N=C\2/[C@@H](OC(=O)/C2=N\NC(=O)c3ccccc3[O-])[C@H](CO)[O-])O","P104005257","0","decoy"
"c1ccc(c(c1)C(=O)N/N=C\2/[C@H](OC(=O)/C2=N\NC(=O)c3ccccc3[O-])[C@H](CO)[O-])O","P104005261","0","decoy"
"c1cc(ccc1c2cc(=O)c3c(c(c(c(c3o2)[C@H]4[C@H]([C@@H]([C@@H](CO4)O)O)O)O)[C@@H]5[C@@H]([C@@H]([C@@H](CO5)O)O)O)[O-])O","P104253568","0","decoy"
"COc1cc(ccc1O)[C@@H]2[C@H](c3cc(cc(c3O2)OC)/C=C/C(=O)OC4[C@@H](CC(C[C@@H]4O)(C(=O)[O-])O)O)CO","P104261955","0","decoy"
"COC(=O)[C@H]1c2c(ccc(c2O[C@@H]1c3ccc(c(c3)O)O)O)/C=C/C(=O)O[C@@H](Cc4ccc(c(c4)O)O)C(=O)[O-]","P104263400","0","decoy"
"c1ccc(cc1)c2cc(=O)c3c(c(c(c(c3o2)[C@@H]4[C@@H]([C@@H]([C@@H](CO4)O)O)O)[O-])[C@@H]5[C@@H]([C@@H]([C@@H]([C@@H](O5)CO)O)O)O)O","P104267063","0","decoy"
"CCOC(=O)c1cnc(nc1N)SCc2cc(n3c(n2)nc(n3)N)[O-]","P106400671","0","decoy"
"CCNC(C(=O)COc1ccc(cc1OC)[C@H]2c3c([n-]c(n3)C(F)(F)F)OC(=C2C#N)N)NCC","P111132133","0","decoy"
"c1cc(ccc1/C=C/C(=O)OC/C=C\2/[C@@H](C(=CO[C@@H]2O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)C(=O)O)CC(=O)[O-])O","P120527579","0","decoy"
"C[C@@H](C([C@H](C)O)(C(=O)OCc1ccccc1/N=C(/CC[C@H](C(=O)[O-])N)\O)O)O","P128188077","0","decoy"
"c1cc(c(c(c1O)SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])N)Br)O","P130298161","0","decoy"
"c1nc2c(n1[C@@H]3[C@@H]([C@@H]([C@@H](O3)O)O)O)nc(nc2[O-])NC(=O)C45CC6CC(C4)CC(C6)C5","P152622822","0","decoy"
"CC(=O)Nc1ccc(c(c1)S(=O)(=O)[O-])/N=N/c2c(ccc3c2c(cc(c3)S(=O)(=O)[O-])O)N","P156217114","0","decoy"
"C[C@@H]1[C@H]([C@H](C[C@H](O1)O[C@H]2C[C@](C[C@@H]3[C@@H]2C(=C4C(=O)[C@@H]5[C@@H](C=CC=C5OC)C(=C4C3=O)[O-])[O-])(C)C(=O)C)[NH3+])O","P156229124","0","decoy"
"Cc1cccc(c1)OCC(=O)Nc2ccc(cc2)S(=O)(=O)[N-]c3nc(cc(n3)C)C","P09148077","0","decoy"
"c1cc(ccc1C(=O)[O-])OCCNS(=O)(=O)c2ccc3c(c2)OCCO3","P09473480","0","decoy"
"Cc1ccc(o1)/C=C/C(=O)Nc2ccc(cc2)S(=O)(=O)[N-]c3c(c(no3)C)C","P09507310","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])[C@H](CC(=O)[O-])NS(=O)(=O)c2cc(ccc2Cl)Cl","P09575044","0","decoy"
"CCOc1ccc(nn1)c2cccc(c2)[N-]S(=O)(=O)c3ccc(cc3)NC(=O)C","P09657949","0","decoy"
"CCOc1ccc(nn1)c2ccc(cc2)[N-]S(=O)(=O)c3ccc(cc3)NC(=O)C","P09658041","0","decoy"
"COc1ccccc1[N-]S(=O)(=O)c2ccc(c(c2)NC(=O)c3ccccn3)OC","P12222356","0","decoy"
"Cn1ccc(n1)[N-]S(=O)(=O)c2ccc(cc2)NS(=O)(=O)c3ccc(cc3)Cl","P13170971","0","decoy"
"CCCCS(=O)(=O)[N-]c1ccc(cc1)S(=O)(=O)Nc2nc(cc(n2)C)C","P17255760","0","decoy"
"CC(C)NS(=O)(=O)c1ccc(cc1)[N-]S(=O)(=O)c2ccc(cc2)C(=O)OC","P19645977","0","decoy"
"CN(C)S(=O)(=O)c1cccc(c1)NS(=O)(=O)c2ccc(cc2)/C=C/C(=O)[O-]","P20499487","0","decoy"
"CC(C)NS(=O)(=O)c1ccc(cc1)[N-]S(=O)(=O)c2ccc3c(c2)OCCO3","P20728777","0","decoy"
"c1cc(cc(c1)S(=O)(=O)[N-]c2ccc(cc2)CC(=O)NC3CC3)[N+](=O)[O-]","P21340181","0","decoy"
"CC[C@H](C(=O)[O-])Oc1ccc(cc1OC)/C=C/2\C(=O)N(C(=O)S2)c3cccc(c3)O","P25471602","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)[N-]S(=O)(=O)c3cn(nc3C)C","P25703444","0","decoy"
"c1ccc(c(c1)NC(=O)CCSc2nnnn2c3ccc(cc3)C(=O)[O-])Cl","P29505118","0","decoy"
"Cc1c(c(n(n1)c2ccccc2)[O-])/C=N/NC(=O)CSc3nc4ccccc4o3","P29802291","0","decoy"
"CCCCn1c(nnc1SCC(=O)Nc2cccc3c2nsn3)[O-]","P36033260","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)N/N=C/c3cccc(c3[O-])OC","P40508751","0","decoy"
"COc1ccc(cc1S(=O)(=O)Nc2ccc(cc2C(=O)[O-])N3CCOCC3)Cl","P48854737","0","decoy"
"CCOC(=O)c1c([nH]c(n1)c2ccco2)[N-]S(=O)(=O)c3ccc(cc3)Cl","P49519537","0","decoy"
"CCc1nnc(s1)/N=C(/CSc2nnc(n2CC)c3ccccc3O)\[O-]","P56850784","0","decoy"
"c1ccc2c(c1)cc(o2)c3c(cn(n3)CCC#N)C(=O)Nc4ccc(cc4)C(=O)[O-]","P57427014","0","decoy"
"CCOc1ccc(cc1)c2nnc(n2CC(=O)NCc3ccc4c(c3)OCCO4)[S-]","P59791128","0","decoy"
