"molecule structure","name","activity","type"
"COC(=O)[C@@H]1[C@H]([C@@H]([C@H](O1)O)O)O","P22290088","0","decoy"
"CC[C@H](C)N1[C@@H]2[C@@H](NC(=O)N2)NC1=O","P24154711","0","decoy"
"C[C@@]1(C(=NC(=O)N1)[O-])[C@H]2CCC[NH2+]C2","P28758509","0","decoy"
"c1ccc(c(c1)[C@H](c2[n-]nnn2)[NH3+])F","P29263681","0","decoy"
"c1ccc(c(c1)[C@@H](c2[n-]nnn2)[NH3+])F","P29263682","0","decoy"
"C1C[C@@]2(CC[NH2+]C1)C(=NC(=O)N2)[O-]","P32764358","0","decoy"
"CC(C)(C#Cc1c[nH]c(=O)[nH]c1=O)O","P33018597","0","decoy"
"CC[C@H]1COCCN1C/C(=N/O)/N","P53982384","0","decoy"
"c1cc(ccc1NC#N)S(=O)(=O)N","P59173151","0","decoy"
"C1CCO[C@@H](C1)NS(=O)(=O)N","P59265102","0","decoy"
"CC(=O)N[C@H](C(=O)NC(C)(C)C)O","P59272689","0","decoy"
"CN1CCC(CC1)(c2[n-]nnn2)[NH3+]","P63136420","0","decoy"
"C1C[C@H]2[C@@H](C1)OCCN2C/C(=N/O)/N","P65671964","0","decoy"
"C[C@@H]1COCCN1[C@@H](C)/C(=N/O)/N","P65800134","0","decoy"
"C[C@H](c1[n-]nnn1)NC2CC[NH2+]CC2","P67724420","0","decoy"
"CC(C)NC(=O)CN(C)C(=O)N","P74475863","0","decoy"
"C[C@@H]1C[C@H]1N[C@@H](C)C(=O)NC(=O)NC","P78293840","0","decoy"
"C[C@H](CNC(=O)[C@H]1C[C@@H](CN1)O)C#N","P81477780","0","decoy"
"CC(C)C(=O)Nc1c[nH]c(=O)[nH]c1=O","P89636379","0","decoy"
"CCNC(=O)N[C@@H]1CNC[C@H]1OC","P95367927","0","decoy"
"C[C@H](c1[n-]nnn1)NC(=[NH2+])C","P96710992","0","decoy"
"CC(C)NC(=O)C[C@@H]1C(=O)NCCN1","P101756367","0","decoy"
"C[C@H]1CN(CC[C@@H]1NN)C(=O)OC","P102016704","0","decoy"
"C1C[C@H]2[C@H](C[C@@H]1O2)c3nc([n-]n3)C[NH3+]","P107866678","0","decoy"
"CCNC(=O)[C@H]1CCCN(C1)C(=O)N","P108190539","0","decoy"
"CC(C)[C@H](C(=O)N(C)C)NC(=O)N","P108243673","0","decoy"
"C[C@H](C(=O)NC(=O)NC)NOC","P108311216","0","decoy"
"C[C@H]([C@H](CN1CCCOC1=O)N)O","P108996920","0","decoy"
"COC(=O)N1CCC[C@@H]1/C(=N/O)/N","P109008932","0","decoy"
"CC(C)c1c(=O)[nH]c(nc1[O-])C[NH2+]C","P128859230","0","decoy"
"C1CC1C(=O)N2C[C@@H](C[C@@H]2C(=O)N)O","P129316739","0","decoy"
"C[C@@H](C(=O)N)N[C@@H]1CCC(=O)N(C1)C","P129361813","0","decoy"
"CCO/N=C(/[C@@H]1C[C@@H](C[NH2+]1)O)\[O-]","P129929962","0","decoy"
"C[C@@H](c1ccc(c(c1)[N+](=O)[O-])[O-])[NH3+]","P129989658","0","decoy"
"CC(C)(C[NH2+][C@@H]1CC(=NC1=O)[O-])O","P130563842","0","decoy"
"CCCc1c(snn1)C(=O)NN","P130740652","0","decoy"
"C1CCCC(CC1)[C@@H](c2[n-]nnn2)[NH3+]","P131946608","0","decoy"
"CN(C)C(=O)N[C@@H]1[C@H]([C@@H]2[C@@H]1OCC2)N","P134624207","0","decoy"
"CCCNC(=O)N1C[C@H]([C@H](C1)O)O","P135182980","0","decoy"
"C[C@H]1C[C@@](CS1)(c2[n-]nnn2)[NH3+]","P136083338","0","decoy"
"C1CCN2CCN(C[C@@H]2C1)/C(=N\O)/N","P136091755","0","decoy"
"C[C@@H]1CN2CCC[C@@H]2CN1/C(=N/O)/N","P136092577","0","decoy"
"[H]/N=C/1\[C@]2(CN3CCC2CC3)NC(=O)N1","P136213490","0","decoy"
"C[C@H](CNC(=O)N[C@@H]1CCOC1)O","P136604819","0","decoy"
"C[C@@H](C(=O)[O-])n1cc[nH+]c1C(=S)N","P136644224","0","decoy"
"C1[C@@H]2[C@@H](C2NC(=O)c3[n-]nnn3)C[NH2+]1","P136787928","0","decoy"
"C1COC[C@@H](N1)Cc2[nH]nc([nH+]2)[O-]","P136896931","0","decoy"
"C1COCCC1OC/C(=N\O)/N","P155382249","0","decoy"
"Cc1cc(ccc1[N+](=O)[O-])/C(=N/O)/N","P155844239","0","decoy"
