"molecule structure","name","activity","type"
"C[C@@H](C[C@H](C(=O)N)[NH2+]C)C[C@@](C)(C(=O)N)[NH3+]","P133546781","0","decoy"
"C[NH2+][C@H](CC[C@@](C1CC1)(C(=O)N)[NH3+])C(=O)N","P133546858","0","decoy"
"C[NH2+][C@H](CC[C@](C1CC1)(C(=O)N)[NH3+])C(=O)N","P133546860","0","decoy"
"C[C@H](C[C@H](C(=O)N)[NH2+]C)C[C@@](C)(C(=O)N)N","P133552103","0","decoy"
"C[C@@](CC[C@@H](C(=O)N)[NH2+]C)(C(=O)N)N","P133552133","0","decoy"
"C[NH2+][C@@H](CC[C@@](C1CC1)(C(=O)N)N)C(=O)N","P133558936","0","decoy"
"C([C@H]([C@H]([C@@H]([C@@H](C=O)[NH3+])O[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)C(=O)[O-])O)O)O)O)O)O","P134647921","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H](C=O)[C@@H]([C@H]([C@H](CO)O)O)O)O)O)O)O","P135966480","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H](C(=O)CO)O)O)O)O)O","P135972218","0","decoy"
"c1c(nc([nH]c1=O)Sc2cc(nc(n2)N)NN)N","P137479372","0","decoy"
"C[NH2+][C@H](CCC[C@H]1CCC[C@@]1(C(=O)N)[NH2+]C)C(=O)N","P146567302","0","decoy"
"CC(C)[NH2+][C@@]1(CCC[C@H](C1)C[C@@H](C(=O)N)[NH2+]C)C(=O)N","P146861719","0","decoy"
"CN[C@@H](C[C@@H]1CCC[C@@](C1)(C(=O)N)[NH3+])C(=O)N","P146882809","0","decoy"
"C[NH2+][C@@H](C[C@H]1CC[C@@](C1)(C(=O)N)[NH2+]C2CC2)C(=O)N","P147019857","0","decoy"
"C1[C@H]([C@H]([C@@H](O[C@]1(C(=O)[O-])O)[C@@H]([C@H](CO)O)O)[NH3+])O","P151982930","0","decoy"
"C1[C@H]([C@H]([C@@H](O[C@]1(C(=O)[O-])O)[C@H]([C@H](CO)O)O)[NH3+])O","P151982931","0","decoy"
"C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O","P151983155","0","decoy"
"[H]/N=C(/N)\N/N=C/C(=N/N/C(=N\[H])/N)/CCC","P151996578","0","decoy"
"[H]/N=C/1\N[C@H]([C@H]2[C@@]3(N1CCC3(O)O)NC(=[NH+]2)N)COC(=O)N","P156212908","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)O)O)O","P156290228","0","decoy"
"c1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3O)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O","P04754398","0","decoy"
"C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)Oc2c(=O)c3c(cc(cc3oc2c4cc(c(c(c4)O)O)O)O)O)O)O)O","P06666378","0","decoy"
"c1cc(ccc1n2c(c(cn2)C(=O)N)NC(=S)NC(=O)c3ccc4c(c3)OCO4)S(=O)(=O)N","P09461762","0","decoy"
"C[C@@]12CC[C@H]3C(=CC(=O)[C@@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@@](C)([C@@H](CCC(C)(C)O)O)O)O","P13183634","0","decoy"
"c1cc(sc1)/C=N/Nc2nc3c(ncnc3n2[C@@H]4[C@H]([C@H]([C@@H](O4)CO)O)O)N","P13188985","0","decoy"
"CCc1cc(c(cc1O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)c3c(c[nH]n3)c4ccc5c(c4)OCO5","P20625300","0","decoy"
"C1CCN(CC1)c2nc(nc(n2)N3CCCCC3)N/N=C/[C@@H]([C@@H]([C@H]([C@H](CO)O)O)O)O","P20860191","0","decoy"
"c1cc(c(cc1/C=C/C(=O)c2ccc(c(c2O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O","P22362881","0","decoy"
"c1cc(ccc1/C=N/Nc2nc3c(=O)[nH]c(nc3n2[C@@H]4[C@H]([C@@H]([C@H](O4)CO)O)O)N)Cl","P24798330","0","decoy"
"CSc1nc(c(c(n1)O)I)N[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O","P25524750","0","decoy"
"C[C@]12CC[C@@H]3C(=CC(=O)[C@@H]4[C@@]3(C[C@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@@](C)([C@@H](CCC(C)(C)O)O)O)O","P25526992","0","decoy"
"c1ccc(cc1)NNc2c(=O)[nH]c(=O)n(c2NNc3ccccc3)[C@@H]4[C@H]([C@@H]([C@H](O4)CO)O)O","P25593810","0","decoy"
"c1ccc(cc1)N/N=C/C(=N/Nc2ccccc2)/[C@@H]([C@@H]([C@@H](CO)O)O)O","P27181635","0","decoy"
"CCOC(=O)c1c2c(sc1NC(=O)CCSc3nnc(n3N)NN)CCCC2","P31237100","0","decoy"
"c1c(cc(c(c1Br)O)Br)/C=N/Nc2nnc(n2N)SCC(=O)N","P31841563","0","decoy"
"COc1cc(ccc1O[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)[C@@H]3[C@H](c4cc(cc(c4O3)O)CCCO)CO","P45896931","0","decoy"
"COc1cc(ccc1O[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)[C@H]3[C@@H](c4cc(cc(c4O3)O)CCCO)CO","P45896937","0","decoy"
"c1cc(ccc1/C=N/Nc2nc3c(=O)[nH]c(nc3n2[C@@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O)N)Cl","P52211417","0","decoy"
"c1cc(c(c(c1)O)O)C(=O)OCc2cc(ccc2O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O","P52610692","0","decoy"
"c1cc(c(c(c1)O)O)C(=O)OCc2cc(ccc2O[C@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O","P52610710","0","decoy"
"c1cc(oc1)/C=N/Nc2nc3c(ncnc3n2[C@@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O)N","P54055974","0","decoy"
"c1c(cc(c(c1Br)N)Br)N[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O","P54334550","0","decoy"
"c1cc(ccc1C[C@@H]2C(=CC(=O)O2)c3ccc(cc3O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O","P55823974","0","decoy"
"c1ccc(c(c1)CSc2nc3c(=O)[nH]c(nc3n2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N)Br","P56443108","0","decoy"
"c1ccc(c(c1)CSc2nc3c(=O)[nH]c(nc3n2[C@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O)N)Br","P56460183","0","decoy"
"c1cc(c(cc1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/c3ccc(c(c3)O)O)O)O)O)O)O","P56562630","0","decoy"
"C[C@]12CC[C@H]3C(=CC(=O)[C@@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@@](C)(C[C@@H](CC(C)(C)O)O)O)O","P56754681","0","decoy"
"c1c(cc(c(c1O)O)O)[C@@H]2[C@H](Cc3c(cc(cc3O2)O)O)OC(=O)c4cc(c(c(c4)O)O)O","P56792145","0","decoy"
"Cc1ccc(cc1)CN[C@H]2N=C3C(=NC(=NC3=O)N)N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O","P58349287","0","decoy"
"COc1c(cc2c(c1O)C(=O)[C@@H](CO2)c3ccc(cc3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O","P59620250","0","decoy"
"[H]/N=C(\N)/N/N=C/1\CC(Cc2c1c(c(o2)C(=O)NNC(=O)c3ccc(cc3)OC)C)(C)C","P60479193","0","decoy"
"c1cc(ccc1c2ccc(cc2)N[C@@H]3C[C@@H]([C@@H]([C@@H](O3)CO)O)O)N[C@H]4C[C@H]([C@@H]([C@@H](O4)CO)O)O","P60591643","0","decoy"
"CCc1cc(c(cc1O[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)c3c(c[nH]n3)c4ccc5c(c4)OCO5","P75040781","0","decoy"
"C[C@]12CC[C@@H]3[C@@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)/C=N\NC(=O)N)O","P90360393","0","decoy"
"Cn1c(c(c(=O)[nH]c1=O)c2c3c([nH]c2c4ccc(c(c4)OC)O)n(c(=O)[nH]c3=O)C)N","P110121043","0","decoy"
"c1cc(ccc1[C@@H]2CC(=O)c3c(cc(cc3O2)O[C@@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O","P110452798","0","decoy"
"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](Oc3cc(cc(c3C2=O)O)O)c4cc(c(c(c4)O)O)O)O)O)O","P110452832","0","decoy"
"CC[C@](C)([C@@H](C(=O)OCc1ccc(cc1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O","P112401896","0","decoy"
"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)O)O)O)O)O)O","P120527051","0","decoy"
"c1cc2c(cc1NC(CO)CO)CNCC(=O)N3CC[C@H]([C@H](C3)CCCO2)CC(=O)NCCO","P120535558","0","decoy"
"C[C@@H](Cc1ccc(cc1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)[O-])O)O)O)[NH2+]C[C@@H](c3cc(cc(c3)O)O)O","P120586043","0","decoy"
"c1ccc2c(c1)ccc(c2/C=C/c3c(=O)n(c(nn3)Nc4ccc(cc4)S(=O)(=O)N)N)O","P126223897","0","decoy"
"C[C@H](CC[C@@H]([C@@](C)([C@@H]1CC[C@@]2([C@@]1(CC[C@@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)O)O)CO","P133526038","0","decoy"
"c1cc(c(cc1[C@@H]2[C@H](Cc3c(cc(cc3O2)O[C@@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)O)O)O)O","P136862135","0","decoy"
"c1cc(c(cc1[C@H]2[C@H](Cc3c(cc(cc3O2)O[C@@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)O)O)O)O","P136862136","0","decoy"
"c1cc(oc1)/C=N\Nc2nc3c(ncnc3n2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N","P151617040","0","decoy"
"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)Oc2cc(c3c(c2)O[C@H]([C@@H](C3=O)O)c4ccc(c(c4)O)O)O)O)O)O","P151897526","0","decoy"
"[C@@H]1([C@H]([C@@H]([C@H]([C@@H]([C@H]1OP(=S)(O)O)O)OP(=S)(O)O)OP(=S)(O)O)O)O","P152008539","0","decoy"
"C[C@]12CC[C@H]3[C@@H]([C@@]1(CC[C@H]2C4=CC(=O)OC4)O)CC[C@@]5([C@@]3(CC[C@@H](C5)O)/C=N\NC(=O)N)O","P154494485","0","decoy"
"C=CCOc1ccc(cc1)/C=N\Nc2nc3c(ncnc3n2[C@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O)N","P154528723","0","decoy"
"c1cc(oc1)C[NH2+]C[C@@H](COc2ccc(cc2)OC[C@@H](C[NH2+]Cc3ccco3)O)O","P05454129","0","decoy"
"c1cc(ccc1OC[C@H](C[NH2+]C2CCCCC2)O)OC[C@H](C[NH2+]C3CCCCC3)O","P08287941","0","decoy"
"CC(C)(C[NH2+]Cc1ccc(c(c1)OC)OC[C@H](C[NH+]2CCC(CC2)O)O)CO","P17787988","0","decoy"
"C1C[NH+](CCC1CCCC2CC[NH+](CC2)CCC(=O)N)CCC(=O)N","P18801886","0","decoy"
"Cc1ccc[nH+]c1CC[NH2+]Cc2cccc(c2)OC[C@H](C[NH+]3CCC(CC3)O)O","P20571619","0","decoy"
"CC(C)[NH2+]C[C@H](COc1cccc(c1)OC[C@H](C[NH2+]C(C)C)O)O","P25776399","0","decoy"
"CC(C)[NH2+]C[C@H](COc1ccccc1c2ccccc2OC[C@H](C[NH2+]C(C)C)O)O","P25776402","0","decoy"
"Cc1c(c(c(c[nH+]1)C/[NH+]=c/2\ccc-3c(cc2[O-])[C@H](CCc4c3c(c(c(c4)OC)OC)OC)[NH2+]C)OC)N","P37093195","0","decoy"
"c1cc(ccc1OC[C@@H](C[NH2+]C[C@@H]2CCCO2)O)OC[C@H](C[NH2+]C[C@@H]3CCCO3)O","P56488880","0","decoy"
"C[C@H]1C(=C([NH2+]N1C)C)CNC(=O)c2ccc([nH]c2=O)C[NH+]3CC[C@]([C@@H]4[C@@H]3CCCC4)(c5ccccc5)O","P59653490","0","decoy"
"CC(C)c1ccc(cc1)Nc2c(c(nc[nH+]2)N3CC[NH+](CC3)CCO)N","P61803344","0","decoy"
"CC(C)c1ccc(cc1)Nc2c(c(nc[nH+]2)NCCCn3cc[nH+]c3)N","P61803749","0","decoy"
"CC1(CC(CC([NH2+]1)(C)C)Nc2c(c([nH+]cn2)NN(c3ccccc3)c4ccccc4)N)C","P61878258","0","decoy"
"CCOc1ccc(cc1)Nc2c(c(nc[nH+]2)NC3CC([NH2+]C(C3)(C)C)(C)C)N","P61885283","0","decoy"
"C[NH+]1CCN(CC1)Nc2c(c([nH+]cn2)Nc3cc(ccc3OC)OC)N","P61887318","0","decoy"
"CCCCOc1ccc(cc1)Nc2c(c([nH+]cn2)NN3CC[NH+](CC3)C)N","P61887573","0","decoy"
"C[C@H](COC)Nc1c(c([nH+]cn1)NCCC[NH+]2CCOCC2)N","P61888242","0","decoy"
"c1cn(c[nH+]1)CCCNc2c(c([nH+]cn2)Nc3nccs3)N","P61926623","0","decoy"
"CCOc1ccccc1Nc2c(c(nc[nH+]2)Nc3ccc(c[nH+]3)C)N","P61949555","0","decoy"
"C[C@@H]([C@H](c1ccc(s1)Br)[NH+](CCO)CCO)[NH3+]","P74415332","0","decoy"
"c1cc(ccc1[C@H](CC[NH+](CCO)CCO)[NH3+])Br","P81138021","0","decoy"
"c1ccc(c(c1)[C@@H](CC[NH+](CCO)CCO)[NH3+])Br","P81263519","0","decoy"
"Cc1ccc(cc1)C[NH2+]C[C@H](COc2ccc(cc2)OC[C@H](C[NH2+]Cc3ccc(cc3)C)O)O","P81960396","0","decoy"
"CC[NH+](CC)CCNC(=O)c1ccc(cc1)N2CC(=O)C(=C2N)[C@H]3[NH+]=c4ccc(cc4=[NH+]3)C","P97534704","0","decoy"
"c1ccc2=[NH+]CC(=c2c1)CCNC(=O)C[C@@H]3CS[C@@H]([NH2+]3)NC(=O)NC4CCCC4","P97790922","0","decoy"
"C[C@H](CCC1=c2ccccc2=[NH+]C1)[NH+]3CCC(CC3)N4C=C(NN4)C(C)(C)N","P98369349","0","decoy"
"CCCCCCCCc1ccc(cc1CN=[N+]=N)CCC(CO)(CO)[NH3+]","P99658752","0","decoy"
"CC1(Cc2c([nH+]c([nH]2)CC[NH+](CCO)CCO)C(=O)NC1)C","P100636508","0","decoy"
"C[NH+](C)[C@H](C[NH2+]C[C@H]1CNc2c(cnn2C1)C(=O)N)c3ccccc3","P107141601","0","decoy"
"CCOc1ccc2c(c1)[nH]c([nH+]2)S[C@@H](C)C[C@](C)(CO)[NH3+]","P108795261","0","decoy"
"CCOc1ccc2c(c1)[nH]c([nH+]2)S[C@H](C)C[C@@](C)(C[NH3+])O","P108795557","0","decoy"
"CCOc1ccc2c(c1)[nH]c([nH+]2)S[C@@H](C)C[C@](C)(C[NH3+])O","P108795560","0","decoy"
"c1c[nH+]ccc1CN(CCCn2cc[nH+]c2)C(=O)[C@H]3CC4(CC[NH2+]CC4)C[NH2+]3","P112020707","0","decoy"
"CC1=C[C@H]([C@@H](C[C@H]1Cc2[nH]c3ccccc3[nH+]2)C(C)C)C[NH2+]C[C@@H](CO)O","P112403654","0","decoy"
"C[NH+]1CCC[C@H](C1)Nc2c3c([nH+]c(n2)NC4CC4)CCN(CC3)CC[NH3+]","P112673950","0","decoy"
"CC/[NH+]=C(/NCCCC[NH+]1CCC(CC1)C(=O)N)\NCC[NH+]2CCOCC2","P114205679","0","decoy"
"c1cc(ccc1CC[NH2+]C[C@@]2(CCC[NH+]3[C@H]2CCCC3)O)S(=O)(=O)N","P116109171","0","decoy"
"c1cc(ccc1c2cc([nH+]c3c2cc[nH]3)NCCO)[C@@H](C[NH+]4CCOCC4)O","P120634979","0","decoy"
"C[C@@H]1CCC[NH+](C1)CCCNC(=O)NC2CC[NH+](CC2)CC(=O)N","P121305495","0","decoy"
"C1CCC(CC1)(CNC(=O)NC2CC[NH+](CC2)CC(=O)N)[NH+]3CCCCC3","P122440839","0","decoy"
"c1cc(ccc1O)OC[C@H](C[NH2+]CC/[NH+]=C(/N2CCOCC2)\O)O","P130291838","0","decoy"
"CCO[C@H]1CC[C@@H](C[C@@H]1OCC)[C@@H]2N[C@@H]([NH2+]O2)[C@@H]3CCC[C@@H]4[C@@H]3CC[C@@H]4[NH2+]CCO","P130500883","0","decoy"
"CCO[C@@H]1CC[C@H](C[C@@H]1OCC)[C@@H]2N[C@@H]([NH2+]O2)[C@@H]3CCC[C@@H]4[C@@H]3CC[C@@H]4[NH2+]CCO","P130500885","0","decoy"
"CC[C@@H]1CCCC[NH+]1CCN/C(=[NH+]\CC)/NCCC[NH+]2CCC(CC2)O","P133699388","0","decoy"
"C[C@@H](c1ccc(cc1)Br)[NH2+]CCCC(C)(C)/C(=[NH+]/O)/N","P137047723","0","decoy"
"CC[NH+](CC)C[C@H](C)Nc1c(c[nH+]c(n1)NN)Br","P137450012","0","decoy"
"C[C@H](CCCO)[NH2+][C@H](C[NH3+])c1cc(ccc1Br)Cl","P148830519","0","decoy"
"C[NH+](C)C[C@H]1C[C@@H](C[NH+]1CC[C@@H](c2ccccc2Br)[NH3+])O","P153998654","0","decoy"
"Cc1ccc(cc1)N/C(=[NH+]/CC[NH+]2CCOCC2)/C(=[NH+]/CC[NH+]3CCOCC3)/Nc4ccc(cc4)C","P154357457","0","decoy"
"c1ccc(cc1)C[C@H]([C@H](CN(Cc2ccc(cc2)c3cccc[nH+]3)[NH3+])O)[NH3+]","P155915653","0","decoy"
"CC(C)C[C@@H](C(=O)N[C@@H]1C=C(C[C@H]([C@@H]1O)O)C(=O)NCC(=O)N)[NH2+]C","P04500274","0","decoy"
"c1nc(c2c(n1)n(cn2)[C@@H]3[C@H]([C@@H]([C@@H](O3)CSCC[C@@H](C(=O)[O-])[NH3+])O)O)N","P04545838","0","decoy"
"c1cc(ccc1[N+](=O)[O-])O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O","P07782977","0","decoy"
"c1ccc(cc1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O","P12446877","0","decoy"
"CCOc1ccc(cc1OC)/C=N/N=c/2\[nH]c3c([nH+]cnc3n2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N","P14119664","0","decoy"
"c1ccc(c(c1)C(=O)N/N=C/[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)O)Cl","P23780549","0","decoy"
"c1ccc(c(c1)C(=O)N/N=C/[C@@H]([C@@H]([C@H]([C@@H](CO)O)O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)O)Cl","P23780553","0","decoy"
"C=CCOc1ccc(cc1)/C=N/Nc2nc3c(nc[nH+]c3n2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N","P27117970","0","decoy"
"C[NH+]1CCN(CC1)S(=O)(=O)c2ccc(cc2)NC(=O)CSc3nnc(n3N)NN","P31237478","0","decoy"
"COC(=O)c1c2c(sc1NC(=O)CCSc3nnc(n3N)N[NH3+])CCCC2","P31255078","0","decoy"
"CC(C)(c1ccc(cc1)OC[C@@H](C[NH3+])O)c2ccc(cc2)OC[C@@H](C[NH3+])O","P39643592","0","decoy"
"c1cc(c[nH+]c1)C[NH2+]C[C@H](COc2ccc(cc2)OC[C@H](C[NH2+]Cc3cccnc3)O)O","P40565245","0","decoy"
"[H]/N=C(/Nc1ccc(cc1)Cl)\NC(=[NH2+])N2CCN(CC2)/C(=[NH+]/C(=N/[H])/Nc3ccc(cc3)Cl)/N","P45166813","0","decoy"
"C=CCc1ccc(cc1)O[C@H]2[C@H]([C@H]([C@@H]([C@@H](O2)CO[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O","P45894895","0","decoy"
"CC(C)[C@H](C(=O)OC[C@@H](CO)OCn1cnc2c1nc([nH]c2=O)N)[NH3+]","P46205436","0","decoy"
"Cc1cc(c(cc1C)N[C@@H]2[C@H]([C@@H]([C@@H](O2)[C@H](CO)O)O)O)N[C@@H]3[C@@H]([C@H]([C@H](O3)[C@@H](CO)O)O)O","P52464224","0","decoy"
"C=CCc1ccc(cc1)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O)O)O","P52621333","0","decoy"
"C=CCc1ccc(cc1)O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O)O)O","P52621337","0","decoy"
"C[C@@H](CCCC[C@H]([C@@H](CO)C(=O)OC[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O)C/C(=C/C(=C/C(=O)O)/C)/C","P52624567","0","decoy"
"CC(=O)c1c(cc(cc1O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O)O)O)OC)O","P53265034","0","decoy"
"c1ccc(c(c1)C(=O)N/N=C/[C@@H]([C@@H]([C@@H](COC[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)[C@@H](CO)O)O)O)O","P54072364","0","decoy"
"C1CCC(CC1)[NH2+]C[C@H](C[NH+]2CCN(CC2)C[C@@H](C[NH2+]C3CCCCC3)O)O","P56710671","0","decoy"
"CC(C)CC(=O)c1c(cc(cc1O[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)COC(=O)c3cc(c(c(c3)O)O)O)O)O)O)O)O","P56760308","0","decoy"
"CNC(=S)[NH2+]Nc1c2ccccc2c(nn1)NNC(=S)NC","P57924592","0","decoy"
"C1=NC(=O)C2=N[C@@H](N(C2=N1)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)NCCCCCC[NH3+]","P59611550","0","decoy"
"C[C@H](C(=O)NO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c2ccc(cc2)N","P64807926","0","decoy"
"c1nc(c2c(n1)n(cn2)[C@H]3[C@H]([C@H]([C@@H](O3)CSCC[C@@H](C(=O)[O-])[NH3+])O)O)N","P68972579","0","decoy"
"c1cc(ccc1C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3ccc(cc3)O)OC(=O)c4cc(c(c(c4)O)O)O)O)O)O","P74574832","0","decoy"
"COC(=O)[C@@H]1[C@@H](N([NH2+]N1)c2c(non2)N)CS[C@@H]3[NH+]=c4ccc(cc4=[NH+]3)[N+](=O)[O-]","P97513473","0","decoy"
"CN(CC[C@H]1[NH+]=c2ccc(cc2=[NH+]1)F)C(=O)CN3[C@@H](N[NH2+]N3)C[NH+]4CCCC4","P98337554","0","decoy"
"C[C@H]1C(=c2ccccc2=[NH+]1)CCNC(=O)CN3[C@@H](N[NH2+]N3)C[NH+]4CCOCC4","P98397910","0","decoy"
"COc1cc(ccc1O)/C=C/C(=O)OC[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O[C@@]3([C@@H]([C@@H]([C@@H](O3)CO)O)O)CO)O)O)O","P104252115","0","decoy"
"COc1ccc(cc1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O","P104265007","0","decoy"
"C=C[C@H]1[C@H](C(=CO[C@@H]1O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)C(=O)O)CCOC(=O)c3cc(c(c(c3)O)O)O","P104267766","0","decoy"
"Cc1cccc(c1NC(=O)C2=CN[C@@H](S2)N[C@H]3C[C@@H](N[C@@H](N3)C)[NH+]4CCN(CC4)CCO)Cl","P110140927","0","decoy"
"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]([C@H](O3)CSCC[C@H](C(=O)[O-])[NH3+])O)O)N","P111173003","0","decoy"
"c1ccc(cc1)N/N=C/C(=N/Nc2ccccc2)/[C@H]([C@H]([C@@H]([C@@H]([C@@H](CO)O)O)O)O)O","P111239838","0","decoy"
"CC(C)[C@@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCC[NH3+])N","P111271293","0","decoy"
"C1COC[C@H]1[C@H](CNC(=O)NC(C(=O)N)C(=O)N)[NH+]2CCOCC2","P111325767","0","decoy"
"C/C=C(\C)/C(=O)OC[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)O)O","P120527283","0","decoy"
"CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OCc2ccccc2)CO)O[C@H]3[C@@H]([C@H]([C@@H](O3)[C@@H](CO)O)O)O)O","P120549401","0","decoy"
"CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OCc2ccccc2)CO)O[C@H]3[C@@H]([C@H]([C@@H](O3)[C@H](CO)O)O)O)O","P120549404","0","decoy"
"CC(C)[C@H](C(=O)OC[C@@H](CO)OCOCn1cnc2c1nc([nH]c2=O)N)[NH3+]","P120599334","0","decoy"
"CC(C)[C@@H](C(=O)OC[C@H]([C@H]([C@H]([C@H](COC(=O)[C@H](C(C)C)/N=C/O)O)O)O)O)/[NH+]=C/O","P128188762","0","decoy"
"CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1SCCCCCC[NH3+])CO)O)O","P130143146","0","decoy"
"CN(CCCOCCOCCOCC(=O)N)C(=O)CCCC[C@@H]1[C@@H]([C@@H](CS1)[NH3+])N","P139528398","0","decoy"
"CCC/C=C/C=C/C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](C1CCC(CC1)O)C(=O)NC","P150078181","0","decoy"
"CC(C)C[C@H]([C@@H](C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)[O-])O)[NH3+]","P150160234","0","decoy"
