"molecule structure","name","activity","type"
"C[C@@H]1CCCC[C@H]1NC(=O)C2C[NH2+]C2","P132077800","0","decoy"
"C[C@@H]1C[C@@H](CC(C1)NC(=O)C2C[NH2+]C2)C","P132082679","0","decoy"
"CCNC(=O)C[C@H]1CSCC[NH2+]1","P134010000","0","decoy"
"C[C@@H]1[C@H](CCC[NH2+]1)NC(=O)C(C)(C)C","P134204076","0","decoy"
"C[C@@H]1CN(C[C@@H]1C)C(=O)C2(CCCC2)[NH3+]","P134678717","0","decoy"
"C[C@H]1[C@@H](CC[NH2+]1)C(=O)N[C@@H](C)C(C)C","P135086945","0","decoy"
"C1CCC(=[NH+]CC1)NCC2CC(C2)O","P135364540","0","decoy"
"Cc1c(nn(c1C)[C@H]2CCC[C@H](C2)[NH3+])C","P135560784","0","decoy"
"CC1(CCC[C@H]([C@H]1[NH3+])n2cccn2)C","P135930304","0","decoy"
"c1c[nH+]cc(c1NC2CNC2)Cl","P135952382","0","decoy"
"CC1(CCc2c1[nH]c([nH+]2)CNC)C","P135976950","0","decoy"
"CCNCc1[nH]c2c([nH+]1)CCC2(C)C","P135976951","0","decoy"
"CC1(CCC[C@@H]1NC(=O)[C@@H]2CC[NH2+]C2)C","P135986645","0","decoy"
"CC/C=C(/C)\C(=O)N1CC[C@@H]([C@@H](C1)C)[NH3+]","P135994136","0","decoy"
"CCCCC(=O)N1CC[C@H]([C@@H](C1)C)[NH3+]","P135994625","0","decoy"
"CCCCC(=O)N1C[C@H](C[C@H](C1)[NH3+])C","P136233784","0","decoy"
"C[C@H]1[C@@H](CCC[NH2+]1)C(=O)NC(C)(C)C","P136341763","0","decoy"
"CC1(CC[NH+](C1)CC[C@](C)(C#N)N)C","P136522914","0","decoy"
"CC1CCC(CC1)[C@@H](c2[nH]cc[nH+]2)O","P136649775","0","decoy"
"c1cc(c(cc1F)O)c2[nH]cc[nH+]2","P150743987","0","decoy"
"CCN1[C@H]([NH2+]C[C@@H]([C@@]1(C)O)C)SC","P151030260","0","decoy"
"C[C@@H](C[C@H]1CCCC[NH+]1C)O","P22423585","0","decoy"
"CCN[C@@H]1C[NH+]2CCC1CC2","P29681270","0","decoy"
"C1C[NH2+][C@H](C[C@H]1C=O)Br","P39652178","0","decoy"
"CC(C)(C)N1CCC(CC1)[NH2+]C","P55370544","0","decoy"
"CC(C)C[NH+]1CC[C@H](C1)NC","P55371949","0","decoy"
"C[C@H]1C[C@@H]([C@@H](C[NH+]1C)C)NC","P55625959","0","decoy"
"C[C@@H]([C@H]1CCCO1)[NH2+]C(C)C","P58580839","0","decoy"
"C[C@H](C(C)(C)[NH+](C)C(C)C)O","P59207592","0","decoy"
"C[C@H]1CN[C@@H](C[NH+]1CC(C)C)C","P59255664","0","decoy"
"C[C@H](C(C)C)[NH+]1CC[C@@H](C1)NC","P59318272","0","decoy"
"CC1(C[C@@H]1[NH+]2CCC(CC2)NC)C","P68018868","0","decoy"
"CC1(C[C@H]1N2CC[C@@H](C2)[NH2+]C)C","P68041248","0","decoy"
"C1C[NH+](C[C@@H]1CO)CC2CC2","P77713967","0","decoy"
"C1CC(C1)NC2=[NH+]CCCS2","P78162976","0","decoy"
"C[C@@H]1C[NH+](CC[C@@H]1NC)C2CCC2","P78173626","0","decoy"
"CN1CCC[C@H](C1)C[NH2+]C2CC2","P80667037","0","decoy"
"C[NH+](C1CCCC1)C2CNC2","P82707246","0","decoy"
"CN[C@@H]1CC[NH+]2[C@@H]1CCCC2","P89071435","0","decoy"
"CN[C@H]1CC[NH+]2[C@@H]1CCCC2","P89071436","0","decoy"
"C[C@H]1C[C@H]1[NH+]2CCNC[C@@H](C2)C","P92297227","0","decoy"
"C[NH+]1CC[C@@](C1)(C2CCCC2)O","P95062743","0","decoy"
"C[C@@H]1C[C@H]1N[C@@H]2CC[NH+](C2)C","P95083449","0","decoy"
"C[C@H]1C[C@@H](CCO1)[NH2+]C2CC2","P107630784","0","decoy"
"C[C@@H]1C[C@@H](CCO1)[NH2+]C2CCC2","P107693753","0","decoy"
"CCN[C@H]1CCC[NH+](C1)C(C)C","P108873072","0","decoy"
"C[C@@H]1CCC[C@@H]1[NH2+][C@@H](C)CC#N","P109306990","0","decoy"
"C[C@H](C=C)N(C)[C@@H]1CC[NH2+]C1","P109405238","0","decoy"
"C[C@@H]1CCC[NH+](CC1)C[C@@H](C)O","P128910432","0","decoy"
"C[C@@H](C[C@@H](C)O)[NH+]1CCCC1","P129443304","0","decoy"
"C[C@H]1C[NH2+][C@@H](CN1[C@@H](C)C2CC2)C","P129870294","0","decoy"
"C[NH2+][C@H]([C@H]1CCOC1)C2CCC2","P129927068","0","decoy"
"C[C@@H]1C[NH2+]C[C@H](OC1)C(F)(F)F","P130417079","0","decoy"
"C[NH2+][C@@H]([C@H]1CCCO1)C2CC2","P130955629","0","decoy"
"C[C@@H]1CC[C@@H]([NH+](C1)[C@@H]2CCNC2)C","P131489735","0","decoy"
"CC(C)(C)[C@@]1(CC[NH+](C1)C)O","P132023608","0","decoy"
"CC1CCC(CC1)[NH+]2CC(C2)O","P132788176","0","decoy"
"CC[C@H]1[C@H]2C[NH2+]C[C@@H]2CN1CC","P133436489","0","decoy"
"CC[C@H]1[C@H]2C[NH2+]C[C@@H]2CN1CC#C","P133437348","0","decoy"
"CC1([C@H]2C[NH2+]C[C@H]2CN1CC#C)C","P133439132","0","decoy"
"C[C@@H](C(C)(C)[NH+]1CCCC1)NC","P134249324","0","decoy"
"CN[C@@H]1CC[C@H](C1)[NH+](C)C2CC2","P135617547","0","decoy"
"CN(C)[C@H]1CC[NH2+]C2(C1)CCC2","P135654580","0","decoy"
"CC1(CC[C@H]([C@H]1O)[NH+]2CCCC2)C","P135975549","0","decoy"
"CC1(CC[C@H]([C@H]1O)[NH+](C)C2CC2)C","P135975644","0","decoy"
"CC(C)[NH2+]C[C@]1(CCCO1)C","P136486127","0","decoy"
"C[C@@H](C[NH+]1CCC(C1)(C)C)O","P136522258","0","decoy"
"CC[C@H]1CS[C@@]([NH2+]1)(C)COC","P137034453","0","decoy"
"C[C@H]([C@@]1(CCCCO1)C)[NH2+]C","P137270891","0","decoy"
"C[C@H]1COCC[C@@H]1[NH2+]C2CC2","P149090130","0","decoy"
"C1C[NH+]([C@H]2[C@@H]1CNC2)CC3CC3","P151279850","0","decoy"
"CCC[n+]1c2c([nH]c1SCC=C)n(c(=O)[nH]c2=O)C","P04652560","0","decoy"
"CS(=O)(=O)CC[C@@H](C(=O)N1CCS(=O)(=O)CC1)[NH3+]","P53718584","0","decoy"
"C[NH+]1CCN(CC1)C(=O)C(=O)NCC(=S)N","P55378391","0","decoy"
"CN(C)C(=O)C[NH2+][C@@H]1CS(=O)(=O)C[C@@H]1O","P56050367","0","decoy"
"CS(=O)(=O)CC[C@@H](C(=O)NC[C@H]1COCCO1)[NH3+]","P57229381","0","decoy"
"C1C[C@H]([NH+](C1)C2CCN(CC2)C(=O)CCC[NH3+])C(=O)[O-]","P61459302","0","decoy"
"C[C@H](C(=O)N1CCC(CC1)[NH+]2CCC[C@@H]2C(=O)[O-])[NH3+]","P61459312","0","decoy"
"CC(=O)N1CCN(CC1)C(=O)C[NH+](CCO)CCO","P74334758","0","decoy"
"C[C@@H](C(=O)[O-])[NH+]1CCN(CC1)C(=O)N2CCC[C@@H](C2)[NH3+]","P77406214","0","decoy"
"C[NH+](C)CCN1CCN(CC1)C(=O)C(=O)NCC(=S)N","P94391874","0","decoy"
"CS(=O)(=O)N1CCN(CC1)[C@@H]2CS(=O)(=O)C[C@H]2[NH3+]","P95266919","0","decoy"
"C[C@](C[NH+]1CC[C@@H](C1)N2CCOCC2)(C(=O)[O-])[NH3+]","P96692007","0","decoy"
"C[C@](CC[NH+]1CC[C@@H](C1)N2CCOCC2)(C(=O)[O-])[NH3+]","P96700022","0","decoy"
"COC1CC[NH+](CC1)C[C@@](C2CC2)(C(=O)[O-])[NH3+]","P106174882","0","decoy"
"COC1CC[NH+](CC1)C[C@](C2CC2)(C(=O)[O-])[NH3+]","P106174887","0","decoy"
"CS(=O)(=O)CC[S@@](=O)[C@@H]1COCC[C@@H]1[NH3+]","P127870704","0","decoy"
"CC[NH+](CCC(=O)NN)CC(=O)N(C)C","P128875274","0","decoy"
"C[C@H](C[NH+]1CCS(=O)CC1)C(=O)NN","P128883023","0","decoy"
"C[NH+](C)CCN(C)C(=O)C(=O)NCCN","P129000879","0","decoy"
"C1CC1CN2CC[NH+](CC2)[C@H](C[NH3+])C(=O)[O-]","P129381882","0","decoy"
"C[NH+](C)CC1CCN(CC1)[C@H](C[NH3+])C(=O)[O-]","P129384624","0","decoy"
"C1C[C@@H]2CN(CCC[NH+]2C1)[C@@H](C[NH3+])C(=O)[O-]","P129384731","0","decoy"
"CS(=O)(=O)N1CCN(CC1)CC[C@H](C[NH3+])O","P129590024","0","decoy"
"C1CS(=O)(=O)C[C@H]1NC(=O)COCC[NH3+]","P135313941","0","decoy"
"C[C@H](c1nc([n-]n1)[C@H]2C[NH+](CCN2C)C)[NH3+]","P135644904","0","decoy"
"C[C@H](C(=O)N1CCOCC1)[S@@](=O)CC[NH3+]","P137731630","0","decoy"
"C[C@@H](C(=O)N1CCOCC1)[S@](=O)CC[NH3+]","P137731631","0","decoy"
"C1CO[C@@H](CN1S(=O)(=O)CC[NH3+])CO","P137773528","0","decoy"
"CN1C(=O)C[C@@H](C1=O)[NH2+][C@H]2CC(=O)N(C2=O)C","P138883788","0","decoy"
"CN(C)C(=O)CN1CC[NH2+]C[C@H]1C(=O)N(C)C","P139331555","0","decoy"
"CC(=O)NCCN1CC[NH2+]C[C@@H]1C(=O)N(C)C","P139332314","0","decoy"
"C1CC(=O)N(C(=O)[C@@H]1[NH3+])CC(=O)NCCC#N","P140313526","0","decoy"
"CN1C(=O)C[C@@H](C1=O)[NH2+][C@H]2CCC(=O)NC2=O","P140321881","0","decoy"
"CN(C)C(=O)CN1CCN(CC1)C(=O)[C@@H]2COC[C@H]2[NH3+]","P141305110","0","decoy"
"C1[C@H]([C@H](CO1)[NH3+])C(=O)N(CCC#N)CCC#N","P141306238","0","decoy"
"C[C@@H](C(=O)[O-])[NH+]1CCN(CC1)C(=O)[C@@]2(COC[C@@H]2[NH3+])C","P141680640","0","decoy"
"C[C@@H](c1nc([nH]n1)[C@@H]2CN3CCC[C@@H]3CO2)[NH3+]","P143594910","0","decoy"
"C[C@H](c1nc([nH]n1)[C@@H]2CN3CCC[C@@H]3CO2)[NH3+]","P143594912","0","decoy"
"c1[nH]c2c([nH+]1)CN([C@H](C2)C(=O)[O-])C(=O)[C@H]3CCC[NH2+]3","P145224154","0","decoy"
"c1[nH]c2c([nH+]1)CN([C@@H](C2)C(=O)[O-])C(=O)C3CC[NH2+]CC3","P145224187","0","decoy"
"c1[nH]c2c([nH+]1)CN([C@@H](C2)C(=O)[O-])C(=O)C[NH2+]C3CC3","P145225221","0","decoy"
"C1C[C@](C[C@@H]1[NH+]2CC[C@@H](C2)N3CCOCC3)(C(=O)[O-])[NH3+]","P147029677","0","decoy"
"C1C[C@@](C[C@H]1[NH+]2CC[C@@H](C2)N3CCOCC3)(C(=O)[O-])[NH3+]","P147029679","0","decoy"
"CS(=O)(=O)N1CC[NH+](CC1)[C@@H]2CC[C@@](C2)(C(=O)[O-])[NH3+]","P147042558","0","decoy"
"CS(=O)(=O)N1CC[NH+](CC1)[C@@H]2CC[C@](C2)(C(=O)[O-])[NH3+]","P147042560","0","decoy"
"C1CN(CCC1OCCC[NH3+])[C@H]2CS(=O)(=O)C[C@H]2O","P147431030","0","decoy"
"CN(C)C(=O)CN(C)C(=O)[C@@H]1CC[C@H](O1)C[NH3+]","P148230561","0","decoy"
"CN(C)C(=O)CN1CCN(CC1)C(=O)[C@@H]2CC[C@@H](O2)C[NH3+]","P148233227","0","decoy"
"CN1C(=O)CC[C@@H](C1=O)NC(=O)[C@@H]2CC[C@@H](O2)C[NH3+]","P148244563","0","decoy"
"C[C@H]([C@@H](c1nc(no1)[C@@H]2CCS(=O)(=O)C2)[NH3+])O","P154897105","0","decoy"
"CCC12C[C@H](CC1(C[C@@H](C2)O)C)O","P08858537","0","decoy"
"C[C@H]1CC[C@@H]([C@H](C1)O)C(C)(C)O","P20819632","0","decoy"
"C[C@H]1C[C@@H](NC(=O)N1)C","P23998813","0","decoy"
"C1C[C@H]2[C@H](CCC[C@@H]2O)[C@@H](C1)O","P27037663","0","decoy"
"C[C@H]1CCC[C@H](N1)C(=O)NC","P28760521","0","decoy"
"Cc1c2c([nH]n1)CC(C[C@H]2O)(C)C","P40795564","0","decoy"
"Cc1c2c([nH]n1)CC(C[C@@H]2O)(C)C","P40795567","0","decoy"
"C[C@H]1CC[C@@]([C@H](C1)O)(C(C)C)O","P47428245","0","decoy"
"C1CC1c2[nH]nc([nH+]2)[S-]","P48666136","0","decoy"
"C1[C@@H]2[C@H]3C[C@@H]([C@@H]2[C@H]4[C@@H]1[C@@H]3C[C@H]4O)O","P52130320","0","decoy"
"CC1(CCCC[C@]1(CO)O)C","P57780006","0","decoy"
"CC1([C@@H](CC[C@@H]1O)O)C#C","P59164471","0","decoy"
"C1CC[NH+](CC1)C#CCO","P59164602","0","decoy"
"C[NH+](C)C#CC#CCO","P59199678","0","decoy"
"C[C@@H]1C(=O)N[C@H]2CCCC[C@@H]2N1","P59267393","0","decoy"
"CC1(C[C@@H]([C@H](C1)O)CO)C","P67925251","0","decoy"
"C1C[C@H]2C[C@@H]1CN2CC(=S)N","P74273774","0","decoy"
"C[C@@H]1CCCN([C@@H]1C)C(=S)N","P75614770","0","decoy"
"C1CC[C@@H]([C@@H](C1)NC#N)O","P79172688","0","decoy"
"C[C@H]1CCCC[C@]1(CNC)O","P82882335","0","decoy"
"c1ccn(c1)[C@@H]2CCCCC[C@@H]2N","P97089944","0","decoy"
"c1cc(cc(c1)F)[C@H]2CNCCN2","P97276932","0","decoy"
"CC(C)(C)C1CNC(=O)NC1","P110077818","0","decoy"
"C1Cc2c([nH]c(=S)[nH]2)C1","P112647330","0","decoy"
"CC1(Cc2c(c[nH]n2)[C@H](C1)O)C","P112647859","0","decoy"
"CS/C(=N/Cl)/N","P125228469","0","decoy"
"CC(C)S[C@@H]1COCC[C@H]1N","P127709683","0","decoy"
"CC[C@H]1CC[C@H](C1)N2CC(C2)N","P130839564","0","decoy"
"C[C@@H]1CCC[C@H]([C@@H]1C)N2CC(C2)N","P130840003","0","decoy"
"C[C@H]1CCC[C@H]([C@@H]1C)N2CC(C2)N","P130840004","0","decoy"
"C[C@@H]1CCC[C@@H](CC1)N2CC(C2)N","P130840013","0","decoy"
"C=C[C@H]([C@@H]1CCCO1)N","P131341014","0","decoy"
"C1CCC(CC1)[C@H](CC#N)N","P131958506","0","decoy"
"CC(C)([C@H](C#C)N)N1CCCC1","P134273981","0","decoy"
"CC(=CC1(CNC1)O)C","P134736304","0","decoy"
"CC(=C)[C@H]([C@@H]1CCOC1)N","P134789449","0","decoy"
"CC(=C)[C@H](C1CCOCC1)N","P134789474","0","decoy"
"C[C@H]1C[C@]1([C@@H]2CCOC2)N","P134985876","0","decoy"
"CC1(CN(C1)[C@H]2C[C@@H]2N)C","P135663522","0","decoy"
"C1CN(CCC1C(F)(F)F)N","P136315730","0","decoy"
"C[C@@H]1CC[C@@H](N(C1)N)C","P136320692","0","decoy"
"C[C@H]1CN[C@]2(S1)CCCNC2","P137041638","0","decoy"
"C[C@H]1CCNC2(S1)CNC2","P137043218","0","decoy"
"CC(=C)[C@H]([C@@]1(CCCCO1)C)N","P137289226","0","decoy"
"CC/C(=C(/CN)\C#N)/C","P137915059","0","decoy"
"C[C@@H]1CC[C@H]([C@@H](C1)C[C@@H](C)O)O","P145809392","0","decoy"
"CC[C@H]1CNC(=O)C[C@H]1O","P150789568","0","decoy"
"C[C@]1(C=C2C(=[NH+]C=CS2)[C@H]1[O-])O","P151019804","0","decoy"
"C1=CC2=C/C(=C/N)/C(=O)C2=C1","P151021753","0","decoy"
"CNC1=[NH+]CC[C@@H]1[S-]","P151032513","0","decoy"
"C[C@H]1[C@H](CCO1)O","P08592829","0","decoy"
"C1CC1NC(=O)CCl","P23864257","0","decoy"
"C1C(=O)NC(=O)CS1","P23974644","0","decoy"
"C[C@@H](CC=O)O","P24017343","0","decoy"
"C1CS(=O)(=O)C[C@H]1O","P24135104","0","decoy"
"C1[C@H]2C=C[C@H]([C@@H](O1)O2)O","P24263911","0","decoy"
"CNN(C)C","P28311285","0","decoy"
"C1COC[C@H]2[C@H]1OCCN2","P35877911","0","decoy"
"C1CNC(=S)OC1","P50156213","0","decoy"
"C[C@@H]1C[C@@H]1N","P54076653","0","decoy"
"C1CC(C1)C(=O)NCC#N","P56075971","0","decoy"
"C#CCN1CC[C@H](C1)O","P59198518","0","decoy"
"C1C(=S)SC(=O)N1","P59284916","0","decoy"
"C1CC(C1)NC#N","P79172698","0","decoy"
"CCSC1CNC1","P82715316","0","decoy"
"CC(C)N[C@H]1CCN(C1)C","P88888107","0","decoy"
"C=C[C@@H]1CN1","P89630539","0","decoy"
"CC[C@@H]1CNC(=O)CC1=O","P90041279","0","decoy"
"CCN1CCNCC[C@@H]1C","P95995984","0","decoy"
"C[C@H]([C@H]1CO1)O","P96214473","0","decoy"
"C1[C@H]2CNC[C@@H]1OC2","P105240519","0","decoy"
"C1CO[C@@H](C[C@H]1O)C2CC2","P107620881","0","decoy"
"C1CO[C@H](C[C@H]1O)C2CC2","P107620884","0","decoy"
"C[C@]1(CCCOC1)O","P107916246","0","decoy"
"C1C[C@H]2[C@@H](C1)OC(=O)CN2","P108645364","0","decoy"
"CC#CCN1CC(C1)O","P109346611","0","decoy"
"C1C[C@H](CNC1)CC#N","P110124256","0","decoy"
"CCNN(C)C","P110828983","0","decoy"
"C[C@@H]1CC[C@@H](CS1)O","P112196447","0","decoy"
"C[C@H]1CCCN[C@@H]1CC#N","P112221244","0","decoy"
"CNC(=O)[C@@H]1CCCN1C","P127758759","0","decoy"
"C[C@H]1C[NH+](CCO1)/C=C/[O-]","P128441866","0","decoy"
"C1C[NH+](CCC1=O)/C=C/[O-]","P128497086","0","decoy"
"C1CC2(C1)C[C@H](CCO2)O","P128776575","0","decoy"
"C[C@H]([C@@H]1CCCO1)O","P130922590","0","decoy"
"C[C@@](C=O)(C1CC1)O","P133121552","0","decoy"
"CN(CC#N)C1CNC1","P133395345","0","decoy"
"C[C@H](C#N)C1(CCC1)O","P134502126","0","decoy"
"CO[C@@H]1CC[C@@H](C1)O","P135594082","0","decoy"
"C1C(CO1)NC=O","P136442041","0","decoy"
"CC1(CNC[C@@H](O1)C#N)C","P136450764","0","decoy"
"C1CC(C1)[C@H]2COC(=O)N2","P136996388","0","decoy"
"CN1CC=C2[C@H]1CNC2","P137915910","0","decoy"
"CNCC=O","P138141121","0","decoy"
"C1[C@@H]2[C@H]1[C@@H](NC2)C#N","P150527126","0","decoy"
"CN/N=N/C","P150881811","0","decoy"
"C1CNC[C@@H]1OC(F)F","P150930406","0","decoy"
"CN1[C@@H]2CNC[C@H]1COC2","P151053110","0","decoy"
"C[C@H]1COC(=O)[C@@]1(C)O","P151053322","0","decoy"
"C[C@@H](/C=N/N(C)C)O","P151975959","0","decoy"
"CC[C@H](C)[NH+]1CCC(=NO)CC1","P30104158","0","decoy"
"C[C@@H]1C[C@H]1C(=O)N2C[C@@H]3CC[NH2+][C@@H]3C2","P53916288","0","decoy"
"CC(=CC[NH+]1CCNC(=O)C1)C","P60691432","0","decoy"
"C[C@H]1C[NH2+]C(CN1CCOC)(C)C","P62511685","0","decoy"
"CN(C1CC1)C(=O)C[C@@H]2CCC[NH2+]2","P63810050","0","decoy"
"CC(C)C(=O)O[C@H]1CC[NH2+]C1","P64658053","0","decoy"
"c1cn(c[nH+]1)[C@@H]2CCCCC[C@H]2O","P66735546","0","decoy"
"Cc1cc(c(o1)C)[C@H](C)[NH2+][C@H](C)C#N","P67479602","0","decoy"
"C1CC[NH2+][C@@H](C1)C(=O)OC2CCC2","P76221382","0","decoy"
"C1CC[NH+](C1)[C@@H]\2[C@@H]3CC[C@@H](C3)/C2=N\O","P83068379","0","decoy"
"CC[C@@H](C)N[C@@]1(CC[NH+](C1)C)C#N","P95092601","0","decoy"
"CC[C@@H]1CN(CCO1)C(=[NH2+])C","P96710762","0","decoy"
"CC(=[NH2+])N1CCO[C@@H]2[C@@H]1CCC2","P96710904","0","decoy"
"CCO[C@@H]1CCCN(C1)C(=[NH2+])C","P96711167","0","decoy"
"C1CCC(C1)C(=[NH2+])N2CCOCC2","P96713234","0","decoy"
"CCCC(=[NH2+])N1CCO[C@@H](C1)C","P96713298","0","decoy"
"CC[C@H]1CN(CCO1)C(=[NH2+])CC","P96714194","0","decoy"
"CC1(COCCN1C(=[NH2+])C2CC2)C","P96726734","0","decoy"
"Cn1cc[nH+]c1[C@@H]2CCCCCN2","P107642906","0","decoy"
"C[C@@H]1C[C@@H](CCO1)[NH2+]C[C@@H](C)C#N","P107693990","0","decoy"
"CC[C@H]1C[C@](CCO1)(C#N)[NH2+]C2CC2","P107729959","0","decoy"
"CC1(C[C@@](CCO1)(C#N)[NH2+]C2CC2)C","P107729978","0","decoy"
"C[C@H]1C[C@@](CCO1)(C#N)[NH2+]CC2CC2","P107730143","0","decoy"
"CC[C@@H](C[NH+]1CCCC[C@@H]1C#N)O","P109016262","0","decoy"
"CC(C)(C[NH+]1CCCC[C@@H]1C#N)O","P109016272","0","decoy"
"CC[C@@H](C)[NH2+][C@@]1(CCOC1)C#N","P109600692","0","decoy"
"CC[C@@H](C#N)[NH2+][C@H]1CCCOC1","P109602731","0","decoy"
"[H]/N=C\1/CSC(=[NH+]1)N(C)CC(C)C","P112212494","0","decoy"
"CCC(=O)NC[C@@H]1CCCC[NH+]1C","P127249433","0","decoy"
"CCCN(C)C(=O)[C@@H]1C[NH2+]C[C@@H]1C","P129023631","0","decoy"
"CC[C@@H](C)C(=[NH2+])N1CCOCC1","P129027585","0","decoy"
"CC(C)(C)CC(=[NH2+])N1CCOCC1","P129210538","0","decoy"
"CCCCN1[C@@H]([NH2+]CC1=O)C","P132114596","0","decoy"
"C/C=C/C(=O)N1C[C@H]2C[NH2+]C[C@@H]2[C@@H]1C","P133434489","0","decoy"
"C[C@H]1[C@H]2C[NH2+]C[C@@H]2CN1C(=O)CC=C","P133434722","0","decoy"
"CC(C)[C@]1(CCCN1)c2[nH+]ccn2C","P134188853","0","decoy"
"CC[C@@](C)(C#N)[C@@]1(CC[NH+](C1)C)O","P134457671","0","decoy"
"CCCN(C)C(=O)[C@H]1CC[NH2+][C@@H]1C","P135087078","0","decoy"
"C1CC[NH+]=C(C1)NC[C@H]2CCCO2","P135350958","0","decoy"
"CO[C@H]1CCC[C@](C1)(C#N)[NH2+]C2CC2","P135570454","0","decoy"
"C[C@H]1[C@H](O[C@@](C[NH2+]1)(C)CCOC)C","P136378208","0","decoy"
"C[C@H]1[C@H](O[C@@H](C[NH2+]1)[C@@H]2CCOC2)C","P136378299","0","decoy"
"CC(C)C[C@@H]1CO[C@H](C[NH2+]1)C#N","P136457009","0","decoy"
"CC1(CC[NH+](C1)C[C@H](C#N)NC)C","P136522886","0","decoy"
"Cc1cc[nH+]c2c1NCCN2C3CC3","P136527889","0","decoy"
"C[C@@H](c1ccoc1)N[C@H]2CC[NH+](C2)C","P136570114","0","decoy"
"C1CCC(CC1)[NH2+]C2(COC2)C#N","P137044445","0","decoy"
"Cc1cc(c(c([nH+]1)C)C#N)NC2CC2","P137596427","0","decoy"
"c1cc(ccc1C#N)NC2=[NH+]CCC2","P137972102","0","decoy"
"C[NH2+][C@H]1CC(=C/C(=N/C)/C1)OC2CC2","P150552741","0","decoy"
"COc1ccc(cc1OC)S(=O)(=O)N2C[C@@H](C[C@@H]2C(=O)[O-])O","P09152596","0","decoy"
"CS(=O)(=O)N1CCN(C[C@H]1C(=O)N[C@H]2CCCNC2=O)C(=O)CSCC(=O)[O-]","P09793650","0","decoy"
"C([C@H](CS(=O)(=O)[O-])O)SSC[C@@H](CS(=O)(=O)[O-])O","P13174102","0","decoy"
"C[C@@H](C(=O)[O-])NC(=O)C[C@@H]1C(=O)N/C(=N\N=C\c2ccco2)/S1","P17795597","0","decoy"
"C(Sc1nnc(s1)SCS(=O)(=O)[O-])S(=O)(=O)[O-]","P24435253","0","decoy"
"C[C@@H](CS(=O)(=O)C[C@H]1C[N+](C[C@@H]1CS(=O)(=O)[O-])(C)C)N/N=C(\C)/C(=O)[O-]","P25036004","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O/C(=C(\CC(=O)[O-])/C=C/C(=O)[O-])/C#N)O)O)O)O","P25500929","0","decoy"
"C1CN(CCN1CCCS(=O)(=O)[O-])CCCS(=O)(=O)[O-]","P29395395","0","decoy"
"c1c(c(=O)[nH]c(n1)[O-])NC(=O)C(=O)NCCCN2CCOCC2","P30875886","0","decoy"
"C[C@H](CSSC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-])C(=O)N2CCC[C@H]2C(=O)[O-]","P32809504","0","decoy"
"CN(CC(=O)[O-])C(=O)c1cc(c[nH]1)S(=O)(=O)N2CCOCC2","P32964697","0","decoy"
"c1c(c(cc(c1Br)OCCCS(=O)(=O)[O-])Br)OCCCS(=O)(=O)[O-]","P38042841","0","decoy"
"c1cc(cc(c1)S(=O)(=O)N2CCC[C@@H]2C(=O)[O-])S(=O)(=O)N","P55630708","0","decoy"
"c1cc(cc(c1)S(=O)(=O)N2CCC[C@H]2C(=O)[O-])S(=O)(=O)N","P55630710","0","decoy"
"c1cc(oc1C(=O)NCC(=O)N2C[C@@H](C[C@@H]2C(=O)[O-])O)Br","P55674591","0","decoy"
"c1cc(oc1C(=O)NCC(=O)N2C[C@H](C[C@@H]2C(=O)[O-])O)Br","P55674593","0","decoy"
"C1CCN(C1)S(=O)(=O)N(CC(=O)[O-])[C@H]2CCS(=O)(=O)C2","P55901476","0","decoy"
"C1CCN([C@@H](C1)C(=O)[O-])S(=O)(=O)[N-]C2CCS(=O)(=O)CC2","P56004912","0","decoy"
"c1ccc(c(c1)/C=[NH+]\c2cc(cc3c2c(cc(c3)S(=O)(=O)[O-])O)S(=O)(=O)[O-])O","P57433230","0","decoy"
"c1cc(ccc1NNC2=NC3=NC(=O)NC(=O)C3=N2)S(=O)(=O)[O-]","P57688210","0","decoy"
"c1cn(c(=O)nc1NC(=O)C=CC(=O)[O-])[C@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O","P60530858","0","decoy"
"C1CS(=O)(=O)C[C@H]1N(CC(=O)[O-])C(=O)NCCS(=O)(=O)N","P61612463","0","decoy"
"CCCCc1nnc(s1)N2C(=O)C[C@@H](C2=O)SC[C@H](C(=O)[O-])N","P81447308","0","decoy"
"CC(C)(C(=O)[O-])[NH+]1CN2C3C4N(C2=O)CN(CN4C(=O)N3C1)C(C)(C)C(=O)[O-]","P90115870","0","decoy"
"C(C(=O)[O-])N1[C@H]2[C@@H](NC1=O)O[C@H](O2)[C@@H]3O[C@H]4[C@H](O3)N(C(=O)N4)CC(=O)[O-]","P91193258","0","decoy"
"C(C(=O)[O-])NC(=O)CSc1c(c2c(s1)c(=O)[nH]c(=O)[nH]2)C#N","P91284001","0","decoy"
"CS(=O)(=O)CCS(=O)(=O)N1CCCN(CC1)CC(=O)[O-]","P96966622","0","decoy"
"C[C@@H]1CCN(CC[NH+]([C@H](CCN(CC[NH+]1CC(=O)[O-])CC(=O)[O-])C)CC(=O)[O-])CC(=O)O","P105275957","0","decoy"
